"from","to","strength"
"DVARS_t_1","Parietal_R_t_1",0.13
"DVARS_t_1","Temporal_L_t_0",0.26
"DVARS_t_1","Temporal_L_t_1",0.11
"DVARS_t_1","Temporal_R_t_0",0.28
"DVARS_t_1","Temporal_R_t_1",0.14
"DVARS_t_1","Thalamus_L_t_0",0.25
"DVARS_t_1","Thalamus_L_t_1",0.15
"DVARS_t_1","Thalamus_R_t_0",0.27
"DVARS_t_1","Thalamus_R_t_1",0.04
"DVARS_t_1","Vermis_t_0",0.28
"DVARS_t_1","Vermis_t_1",0.46
"Frontal_L_t_0","BasalGanglia_L_t_0",0.47
"Frontal_L_t_0","BasalGanglia_R_t_0",0.66
"Frontal_L_t_0","Cerebellum_L_t_0",0.5
"Frontal_L_t_0","Cerebellum_R_t_0",0.58
"Frontal_L_t_0","Cingulate_L_t_0",0.15
"Frontal_L_t_0","Cingulate_R_t_0",0.15
"Frontal_L_t_0","DVARS_t_0",0.03
"Frontal_L_t_0","Frontal_Orb_L_t_0",0.87
"Frontal_L_t_0","Frontal_Orb_R_t_0",0.84
"Frontal_L_t_0","Frontal_R_t_0",0.96
"Frontal_L_t_0","Insula_L_t_0",0.21
"Frontal_L_t_0","Insula_R_t_0",0.33
"Frontal_L_t_0","Limbic_L_t_0",0.65
"Frontal_L_t_0","Limbic_R_t_0",0.77
"Frontal_L_t_0","Motor_L_t_0",0.35
"Frontal_L_t_0","Motor_R_t_0",0.62
"Frontal_L_t_0","Occipital_L_t_0",0.56
"Frontal_L_t_0","Occipital_R_t_0",0.69
"Frontal_L_t_0","Parietal_L_t_0",0.32
"Frontal_L_t_0","Parietal_R_t_0",0.73
"Frontal_L_t_0","Temporal_L_t_0",0.67
"Frontal_L_t_0","Temporal_R_t_0",0.55
"Frontal_L_t_0","Thalamus_L_t_0",0.37
"Frontal_L_t_0","Thalamus_R_t_0",0.6
"Frontal_L_t_0","Vermis_t_0",0.53
"Frontal_L_t_1","BasalGanglia_L_t_0",0.02
"Frontal_L_t_1","BasalGanglia_L_t_1",0.47
"Frontal_L_t_1","BasalGanglia_R_t_0",0.02
"Frontal_L_t_1","BasalGanglia_R_t_1",0.66
"Frontal_L_t_1","Cerebellum_L_t_1",0.5
"Frontal_L_t_1","Cerebellum_R_t_0",0.02
"Frontal_L_t_1","Cerebellum_R_t_1",0.58
"Frontal_L_t_1","Cingulate_L_t_0",0.07
"Frontal_L_t_1","Cingulate_L_t_1",0.15
"Frontal_L_t_1","Cingulate_R_t_0",0.1
"Frontal_L_t_1","Cingulate_R_t_1",0.15
"Frontal_L_t_1","DVARS_t_0",0.01
"Frontal_L_t_1","DVARS_t_1",0.03
"Frontal_L_t_1","Frontal_L_t_0",0.6
"Frontal_L_t_1","Frontal_Orb_L_t_1",0.87
"Frontal_L_t_1","Frontal_Orb_R_t_0",0.01
"Frontal_L_t_1","Frontal_Orb_R_t_1",0.84
"Frontal_L_t_1","Frontal_R_t_0",0.36
"Frontal_L_t_1","Frontal_R_t_1",0.96
"Frontal_L_t_1","Insula_L_t_0",0.05
"Frontal_L_t_1","Insula_L_t_1",0.21
"Frontal_L_t_1","Insula_R_t_0",0.11
"Frontal_L_t_1","Insula_R_t_1",0.33
"Frontal_L_t_1","Limbic_L_t_0",0.06
"Frontal_L_t_1","Limbic_L_t_1",0.65
"Frontal_L_t_1","Limbic_R_t_0",0.05
"Frontal_L_t_1","Limbic_R_t_1",0.77
"Frontal_L_t_1","Motor_L_t_0",0.04
"Frontal_L_t_1","Motor_L_t_1",0.35
"Frontal_L_t_1","Motor_R_t_0",0.04
"Frontal_L_t_1","Motor_R_t_1",0.62
"Frontal_L_t_1","Occipital_L_t_0",0.02
"Frontal_L_t_1","Occipital_L_t_1",0.56
"Frontal_L_t_1","Occipital_R_t_0",0.08
"Frontal_L_t_1","Occipital_R_t_1",0.69
"Frontal_L_t_1","Parietal_L_t_0",0.05
"Frontal_L_t_1","Parietal_L_t_1",0.32
"Frontal_L_t_1","Parietal_R_t_0",0.06
"Frontal_L_t_1","Parietal_R_t_1",0.73
"Frontal_L_t_1","Temporal_L_t_0",0.08
"Frontal_L_t_1","Temporal_L_t_1",0.67
"Frontal_L_t_1","Temporal_R_t_0",0.09
"Frontal_L_t_1","Temporal_R_t_1",0.55
"Frontal_L_t_1","Thalamus_L_t_0",0.04
"Frontal_L_t_1","Thalamus_L_t_1",0.37
"Frontal_L_t_1","Thalamus_R_t_0",0.09
"Frontal_L_t_1","Thalamus_R_t_1",0.6
"Frontal_L_t_1","Vermis_t_0",0.04
"Frontal_L_t_1","Vermis_t_1",0.53
"Frontal_Orb_L_t_0","BasalGanglia_L_t_0",0.44
"Frontal_Orb_L_t_0","BasalGanglia_R_t_0",0.49
"Frontal_Orb_L_t_0","Cerebellum_L_t_0",0.36
"Frontal_Orb_L_t_0","Cerebellum_R_t_0",0.47
"Frontal_Orb_L_t_0","Cingulate_L_t_0",0.08
"Frontal_Orb_L_t_0","Cingulate_R_t_0",0.09
"Frontal_Orb_L_t_0","Frontal_L_t_0",0.13
"Frontal_Orb_L_t_0","Frontal_Orb_R_t_0",0.98
"Frontal_Orb_L_t_0","Frontal_R_t_0",0.61
"Frontal_Orb_L_t_0","Insula_L_t_0",0.09
"Frontal_Orb_L_t_0","Insula_R_t_0",0.17
"Frontal_Orb_L_t_0","Limbic_L_t_0",0.57
"Frontal_Orb_L_t_0","Limbic_R_t_0",0.72
"Frontal_Orb_L_t_0","Motor_L_t_0",0.22
"Frontal_Orb_L_t_0","Motor_R_t_0",0.42
"Frontal_Orb_L_t_0","Occipital_L_t_0",0.47
"Frontal_Orb_L_t_0","Occipital_R_t_0",0.6
"Frontal_Orb_L_t_0","Parietal_L_t_0",0.22
"Frontal_Orb_L_t_0","Parietal_R_t_0",0.58
"Frontal_Orb_L_t_0","Temporal_L_t_0",0.6
"Frontal_Orb_L_t_0","Temporal_R_t_0",0.34
"Frontal_Orb_L_t_0","Thalamus_L_t_0",0.4
"Frontal_Orb_L_t_0","Thalamus_R_t_0",0.46
"Frontal_Orb_L_t_0","Vermis_t_0",0.51
"Frontal_Orb_L_t_1","BasalGanglia_L_t_1",0.44
"Frontal_Orb_L_t_1","BasalGanglia_R_t_0",0.01
"Frontal_Orb_L_t_1","BasalGanglia_R_t_1",0.49
"Frontal_Orb_L_t_1","Cerebellum_L_t_1",0.36
"Frontal_Orb_L_t_1","Cerebellum_R_t_1",0.47
"Frontal_Orb_L_t_1","Cingulate_L_t_1",0.08
"Frontal_Orb_L_t_1","Cingulate_R_t_0",0.02
"Frontal_Orb_L_t_1","Cingulate_R_t_1",0.09
"Frontal_Orb_L_t_1","Frontal_L_t_0",0.08
"Frontal_Orb_L_t_1","Frontal_L_t_1",0.13
"Frontal_Orb_L_t_1","Frontal_Orb_L_t_0",1
"Frontal_Orb_L_t_1","Frontal_Orb_R_t_1",0.98
"Frontal_Orb_L_t_1","Frontal_R_t_0",0.02
"Frontal_Orb_L_t_1","Frontal_R_t_1",0.61
"Frontal_Orb_L_t_1","Insula_L_t_0",0.01
"Frontal_Orb_L_t_1","Insula_L_t_1",0.09
"Frontal_Orb_L_t_1","Insula_R_t_0",0.01
"Frontal_Orb_L_t_1","Insula_R_t_1",0.17
"Frontal_Orb_L_t_1","Limbic_L_t_1",0.57
"Frontal_Orb_L_t_1","Limbic_R_t_0",0.01
"Frontal_Orb_L_t_1","Limbic_R_t_1",0.72
"Frontal_Orb_L_t_1","Motor_L_t_1",0.22
"Frontal_Orb_L_t_1","Motor_R_t_1",0.42
"Frontal_Orb_L_t_1","Occipital_L_t_0",0.02
"Frontal_Orb_L_t_1","Occipital_L_t_1",0.47
"Frontal_Orb_L_t_1","Occipital_R_t_0",0.01
"Frontal_Orb_L_t_1","Occipital_R_t_1",0.6
"Frontal_Orb_L_t_1","Parietal_L_t_0",0.01
"Frontal_Orb_L_t_1","Parietal_L_t_1",0.22
"Frontal_Orb_L_t_1","Parietal_R_t_0",0.02
"Frontal_Orb_L_t_1","Parietal_R_t_1",0.58
"Frontal_Orb_L_t_1","Temporal_L_t_0",0.02
"Frontal_Orb_L_t_1","Temporal_L_t_1",0.6
"Frontal_Orb_L_t_1","Temporal_R_t_0",0.01
"Frontal_Orb_L_t_1","Temporal_R_t_1",0.34
"Frontal_Orb_L_t_1","Thalamus_L_t_1",0.4
"Frontal_Orb_L_t_1","Thalamus_R_t_0",0.02
"Frontal_Orb_L_t_1","Thalamus_R_t_1",0.46
"Frontal_Orb_L_t_1","Vermis_t_1",0.51
"Frontal_Orb_R_t_0","BasalGanglia_L_t_0",0.17
"Frontal_Orb_R_t_0","BasalGanglia_R_t_0",0.35
"Frontal_Orb_R_t_0","Cerebellum_L_t_0",0.21
"Frontal_Orb_R_t_0","Cerebellum_R_t_0",0.31
"Frontal_Orb_R_t_0","Cingulate_L_t_0",0.02
"Frontal_Orb_R_t_0","Cingulate_R_t_0",0.06
"Frontal_Orb_R_t_0","DVARS_t_0",0.01
"Frontal_Orb_R_t_0","Frontal_L_t_0",0.02
"Frontal_Orb_R_t_0","Frontal_Orb_L_t_0",0.02
"Frontal_Orb_R_t_0","Frontal_R_t_0",0.35
"Frontal_Orb_R_t_0","Insula_L_t_0",0.07
"Frontal_Orb_R_t_0","Insula_R_t_0",0.09
"Frontal_Orb_R_t_0","Limbic_L_t_0",0.34
"Frontal_Orb_R_t_0","Limbic_R_t_0",0.56
"Frontal_Orb_R_t_0","Motor_L_t_0",0.14
"Frontal_Orb_R_t_0","Motor_R_t_0",0.2
"Frontal_Orb_R_t_0","Occipital_L_t_0",0.29
"Frontal_Orb_R_t_0","Occipital_R_t_0",0.48
"Frontal_Orb_R_t_0","Parietal_L_t_0",0.14
"Frontal_Orb_R_t_0","Parietal_R_t_0",0.48
"Frontal_Orb_R_t_0","Temporal_L_t_0",0.33
"Frontal_Orb_R_t_0","Temporal_R_t_0",0.15
"Frontal_Orb_R_t_0","Thalamus_L_t_0",0.18
"Frontal_Orb_R_t_0","Thalamus_R_t_0",0.43
"Frontal_Orb_R_t_0","Vermis_t_0",0.31
"Frontal_Orb_R_t_1","BasalGanglia_L_t_0",0.02
"Frontal_Orb_R_t_1","BasalGanglia_L_t_1",0.17
"Frontal_Orb_R_t_1","BasalGanglia_R_t_0",0.02
"Frontal_Orb_R_t_1","BasalGanglia_R_t_1",0.35
"Frontal_Orb_R_t_1","Cerebellum_L_t_0",0.02
"Frontal_Orb_R_t_1","Cerebellum_L_t_1",0.21
"Frontal_Orb_R_t_1","Cerebellum_R_t_0",0.02
"Frontal_Orb_R_t_1","Cerebellum_R_t_1",0.31
"Frontal_Orb_R_t_1","Cingulate_L_t_0",0.01
"Frontal_Orb_R_t_1","Cingulate_L_t_1",0.02
"Frontal_Orb_R_t_1","Cingulate_R_t_0",0.02
"Frontal_Orb_R_t_1","Cingulate_R_t_1",0.06
"Frontal_Orb_R_t_1","DVARS_t_1",0.01
"Frontal_Orb_R_t_1","Frontal_L_t_0",0.03
"Frontal_Orb_R_t_1","Frontal_L_t_1",0.02
"Frontal_Orb_R_t_1","Frontal_Orb_L_t_1",0.02
"Frontal_Orb_R_t_1","Frontal_Orb_R_t_0",1
"Frontal_Orb_R_t_1","Frontal_R_t_0",0.01
"Frontal_Orb_R_t_1","Frontal_R_t_1",0.35
"Frontal_Orb_R_t_1","Insula_L_t_1",0.07
"Frontal_Orb_R_t_1","Insula_R_t_1",0.09
"Frontal_Orb_R_t_1","Limbic_L_t_0",0.05
"Frontal_Orb_R_t_1","Limbic_L_t_1",0.34
"Frontal_Orb_R_t_1","Limbic_R_t_0",0.07
"Frontal_Orb_R_t_1","Limbic_R_t_1",0.56
"Frontal_Orb_R_t_1","Motor_L_t_0",0.02
"Frontal_Orb_R_t_1","Motor_L_t_1",0.14
"Frontal_Orb_R_t_1","Motor_R_t_0",0.02
"Frontal_Orb_R_t_1","Motor_R_t_1",0.2
"Frontal_Orb_R_t_1","Occipital_L_t_0",0.02
"Frontal_Orb_R_t_1","Occipital_L_t_1",0.29
"Frontal_Orb_R_t_1","Occipital_R_t_0",0.01
"Frontal_Orb_R_t_1","Occipital_R_t_1",0.48
"Frontal_Orb_R_t_1","Parietal_L_t_0",0.02
"Frontal_Orb_R_t_1","Parietal_L_t_1",0.14
"Frontal_Orb_R_t_1","Parietal_R_t_0",0.01
"Frontal_Orb_R_t_1","Parietal_R_t_1",0.48
"Frontal_Orb_R_t_1","Temporal_L_t_0",0.08
"Frontal_Orb_R_t_1","Temporal_L_t_1",0.33
"Frontal_Orb_R_t_1","Temporal_R_t_0",0.06
"Frontal_Orb_R_t_1","Temporal_R_t_1",0.15
"Frontal_Orb_R_t_1","Thalamus_L_t_0",0.02
"Frontal_Orb_R_t_1","Thalamus_L_t_1",0.18
"Frontal_Orb_R_t_1","Thalamus_R_t_0",0.02
"Frontal_Orb_R_t_1","Thalamus_R_t_1",0.43
"Frontal_Orb_R_t_1","Vermis_t_0",0.02
"Frontal_Orb_R_t_1","Vermis_t_1",0.31
"Frontal_R_t_0","BasalGanglia_L_t_0",0.24
"Frontal_R_t_0","BasalGanglia_R_t_0",0.38
"Frontal_R_t_0","Cerebellum_L_t_0",0.27
"Frontal_R_t_0","Cerebellum_R_t_0",0.36
"Frontal_R_t_0","Cingulate_L_t_0",0.08
"Frontal_R_t_0","Cingulate_R_t_0",0.11
"Frontal_R_t_0","DVARS_t_0",0.01
"Frontal_R_t_0","Frontal_L_t_0",0.04
"Frontal_R_t_0","Frontal_Orb_L_t_0",0.25
"Frontal_R_t_0","Frontal_Orb_R_t_0",0.65
"Frontal_R_t_0","Insula_L_t_0",0.1
"Frontal_R_t_0","Insula_R_t_0",0.14
"Frontal_R_t_0","Limbic_L_t_0",0.46
"Frontal_R_t_0","Limbic_R_t_0",0.64
"Frontal_R_t_0","Motor_L_t_0",0.15
"Frontal_R_t_0","Motor_R_t_0",0.2
"Frontal_R_t_0","Occipital_L_t_0",0.27
"Frontal_R_t_0","Occipital_R_t_0",0.42
"Frontal_R_t_0","Parietal_L_t_0",0.19
"Frontal_R_t_0","Parietal_R_t_0",0.53
"Frontal_R_t_0","Temporal_L_t_0",0.3
"Frontal_R_t_0","Temporal_R_t_0",0.2
"Frontal_R_t_0","Thalamus_L_t_0",0.19
"Frontal_R_t_0","Thalamus_R_t_0",0.58
"Frontal_R_t_0","Vermis_t_0",0.4
"Frontal_R_t_1","BasalGanglia_L_t_0",0.03
"Frontal_R_t_1","BasalGanglia_L_t_1",0.24
"Frontal_R_t_1","BasalGanglia_R_t_0",0.03
"Frontal_R_t_1","BasalGanglia_R_t_1",0.38
"Frontal_R_t_1","Cerebellum_L_t_0",0.03
"Frontal_R_t_1","Cerebellum_L_t_1",0.27
"Frontal_R_t_1","Cerebellum_R_t_0",0.03
"Frontal_R_t_1","Cerebellum_R_t_1",0.36
"Frontal_R_t_1","Cingulate_L_t_0",0.12
"Frontal_R_t_1","Cingulate_L_t_1",0.08
"Frontal_R_t_1","Cingulate_R_t_0",0.18
"Frontal_R_t_1","Cingulate_R_t_1",0.11
"Frontal_R_t_1","DVARS_t_1",0.01
"Frontal_R_t_1","Frontal_L_t_0",0.63
"Frontal_R_t_1","Frontal_L_t_1",0.04
"Frontal_R_t_1","Frontal_Orb_L_t_0",0.01
"Frontal_R_t_1","Frontal_Orb_L_t_1",0.25
"Frontal_R_t_1","Frontal_Orb_R_t_1",0.65
"Frontal_R_t_1","Frontal_R_t_0",0.99
"Frontal_R_t_1","Insula_L_t_0",0.06
"Frontal_R_t_1","Insula_L_t_1",0.1
"Frontal_R_t_1","Insula_R_t_0",0.2
"Frontal_R_t_1","Insula_R_t_1",0.14
"Frontal_R_t_1","Limbic_L_t_0",0.09
"Frontal_R_t_1","Limbic_L_t_1",0.46
"Frontal_R_t_1","Limbic_R_t_0",0.1
"Frontal_R_t_1","Limbic_R_t_1",0.64
"Frontal_R_t_1","Motor_L_t_0",0.11
"Frontal_R_t_1","Motor_L_t_1",0.15
"Frontal_R_t_1","Motor_R_t_0",0.08
"Frontal_R_t_1","Motor_R_t_1",0.2
"Frontal_R_t_1","Occipital_L_t_0",0.08
"Frontal_R_t_1","Occipital_L_t_1",0.27
"Frontal_R_t_1","Occipital_R_t_0",0.08
"Frontal_R_t_1","Occipital_R_t_1",0.42
"Frontal_R_t_1","Parietal_L_t_0",0.13
"Frontal_R_t_1","Parietal_L_t_1",0.19
"Frontal_R_t_1","Parietal_R_t_0",0.04
"Frontal_R_t_1","Parietal_R_t_1",0.53
"Frontal_R_t_1","Temporal_L_t_0",0.15
"Frontal_R_t_1","Temporal_L_t_1",0.3
"Frontal_R_t_1","Temporal_R_t_0",0.13
"Frontal_R_t_1","Temporal_R_t_1",0.2
"Frontal_R_t_1","Thalamus_L_t_0",0.1
"Frontal_R_t_1","Thalamus_L_t_1",0.19
"Frontal_R_t_1","Thalamus_R_t_0",0.09
"Frontal_R_t_1","Thalamus_R_t_1",0.58
"Frontal_R_t_1","Vermis_t_0",0.04
"Frontal_R_t_1","Vermis_t_1",0.4
"Insula_L_t_0","BasalGanglia_L_t_0",0.67
"Insula_L_t_0","BasalGanglia_R_t_0",0.79
"Insula_L_t_0","Cerebellum_L_t_0",0.48
"Insula_L_t_0","Cerebellum_R_t_0",0.51
"Insula_L_t_0","Cingulate_L_t_0",0.02
"Insula_L_t_0","Cingulate_R_t_0",0.13
"Insula_L_t_0","Frontal_L_t_0",0.79
"Insula_L_t_0","Frontal_Orb_L_t_0",0.74
"Insula_L_t_0","Frontal_Orb_R_t_0",0.72
"Insula_L_t_0","Frontal_R_t_0",0.84
"Insula_L_t_0","Insula_R_t_0",0.4
"Insula_L_t_0","Limbic_L_t_0",0.64
"Insula_L_t_0","Limbic_R_t_0",0.81
"Insula_L_t_0","Motor_L_t_0",0.43
"Insula_L_t_0","Motor_R_t_0",0.72
"Insula_L_t_0","Occipital_L_t_0",0.52
"Insula_L_t_0","Occipital_R_t_0",0.68
"Insula_L_t_0","Parietal_L_t_0",0.45
"Insula_L_t_0","Parietal_R_t_0",0.61
"Insula_L_t_0","Temporal_L_t_0",0.82
"Insula_L_t_0","Temporal_R_t_0",0.73
"Insula_L_t_0","Thalamus_L_t_0",0.5
"Insula_L_t_0","Thalamus_R_t_0",0.51
"Insula_L_t_0","Vermis_t_0",0.55
"Insula_L_t_1","BasalGanglia_L_t_0",0.03
"Insula_L_t_1","BasalGanglia_L_t_1",0.67
"Insula_L_t_1","BasalGanglia_R_t_0",0.03
"Insula_L_t_1","BasalGanglia_R_t_1",0.79
"Insula_L_t_1","Cerebellum_L_t_1",0.48
"Insula_L_t_1","Cerebellum_R_t_0",0.01
"Insula_L_t_1","Cerebellum_R_t_1",0.51
"Insula_L_t_1","Cingulate_L_t_0",0.04
"Insula_L_t_1","Cingulate_L_t_1",0.02
"Insula_L_t_1","Cingulate_R_t_0",0.11
"Insula_L_t_1","Cingulate_R_t_1",0.13
"Insula_L_t_1","DVARS_t_0",0.01
"Insula_L_t_1","Frontal_L_t_0",0.12
"Insula_L_t_1","Frontal_L_t_1",0.79
"Insula_L_t_1","Frontal_Orb_L_t_1",0.74
"Insula_L_t_1","Frontal_Orb_R_t_0",0.01
"Insula_L_t_1","Frontal_Orb_R_t_1",0.72
"Insula_L_t_1","Frontal_R_t_0",0.05
"Insula_L_t_1","Frontal_R_t_1",0.84
"Insula_L_t_1","Insula_L_t_0",0.95
"Insula_L_t_1","Insula_R_t_0",0.1
"Insula_L_t_1","Insula_R_t_1",0.4
"Insula_L_t_1","Limbic_L_t_0",0.02
"Insula_L_t_1","Limbic_L_t_1",0.64
"Insula_L_t_1","Limbic_R_t_0",0.02
"Insula_L_t_1","Limbic_R_t_1",0.81
"Insula_L_t_1","Motor_L_t_0",0.03
"Insula_L_t_1","Motor_L_t_1",0.43
"Insula_L_t_1","Motor_R_t_1",0.72
"Insula_L_t_1","Occipital_L_t_0",0.01
"Insula_L_t_1","Occipital_L_t_1",0.52
"Insula_L_t_1","Occipital_R_t_1",0.68
"Insula_L_t_1","Parietal_L_t_0",0.03
"Insula_L_t_1","Parietal_L_t_1",0.45
"Insula_L_t_1","Parietal_R_t_0",0.01
"Insula_L_t_1","Parietal_R_t_1",0.61
"Insula_L_t_1","Temporal_L_t_0",0.03
"Insula_L_t_1","Temporal_L_t_1",0.82
"Insula_L_t_1","Temporal_R_t_0",0.02
"Insula_L_t_1","Temporal_R_t_1",0.73
"Insula_L_t_1","Thalamus_L_t_0",0.08
"Insula_L_t_1","Thalamus_L_t_1",0.5
"Insula_L_t_1","Thalamus_R_t_0",0.09
"Insula_L_t_1","Thalamus_R_t_1",0.51
"Insula_L_t_1","Vermis_t_0",0.01
"Insula_L_t_1","Vermis_t_1",0.55
"Insula_R_t_0","BasalGanglia_L_t_0",0.51
"Insula_R_t_0","BasalGanglia_R_t_0",0.81
"Insula_R_t_0","Cerebellum_L_t_0",0.56
"Insula_R_t_0","Cerebellum_R_t_0",0.57
"Insula_R_t_0","Cingulate_R_t_0",0.05
"Insula_R_t_0","DVARS_t_0",0.02
"Insula_R_t_0","Frontal_L_t_0",0.57
"Insula_R_t_0","Frontal_Orb_L_t_0",0.54
"Insula_R_t_0","Frontal_Orb_R_t_0",0.59
"Insula_R_t_0","Frontal_R_t_0",0.77
"Insula_R_t_0","Insula_L_t_0",0.59
"Insula_R_t_0","Limbic_L_t_0",0.69
"Insula_R_t_0","Limbic_R_t_0",0.75
"Insula_R_t_0","Motor_L_t_0",0.41
"Insula_R_t_0","Motor_R_t_0",0.81
"Insula_R_t_0","Occipital_L_t_0",0.51
"Insula_R_t_0","Occipital_R_t_0",0.82
"Insula_R_t_0","Parietal_L_t_0",0.38
"Insula_R_t_0","Parietal_R_t_0",0.81
"Insula_R_t_0","Temporal_L_t_0",0.76
"Insula_R_t_0","Temporal_R_t_0",0.84
"Insula_R_t_0","Thalamus_L_t_0",0.5
"Insula_R_t_0","Thalamus_R_t_0",0.93
"Insula_R_t_0","Vermis_t_0",0.48
"Insula_R_t_1","BasalGanglia_L_t_0",0.02
"Insula_R_t_1","BasalGanglia_L_t_1",0.51
"Insula_R_t_1","BasalGanglia_R_t_0",0.01
"Insula_R_t_1","BasalGanglia_R_t_1",0.81
"Insula_R_t_1","Cerebellum_L_t_1",0.56
"Insula_R_t_1","Cerebellum_R_t_0",0.01
"Insula_R_t_1","Cerebellum_R_t_1",0.57
"Insula_R_t_1","Cingulate_L_t_0",0.07
"Insula_R_t_1","Cingulate_R_t_0",0.12
"Insula_R_t_1","Cingulate_R_t_1",0.05
"Insula_R_t_1","DVARS_t_1",0.02
"Insula_R_t_1","Frontal_L_t_0",0.07
"Insula_R_t_1","Frontal_L_t_1",0.57
"Insula_R_t_1","Frontal_Orb_L_t_1",0.54
"Insula_R_t_1","Frontal_Orb_R_t_1",0.59
"Insula_R_t_1","Frontal_R_t_0",0.07
"Insula_R_t_1","Frontal_R_t_1",0.77
"Insula_R_t_1","Insula_L_t_0",0.05
"Insula_R_t_1","Insula_L_t_1",0.59
"Insula_R_t_1","Insula_R_t_0",0.35
"Insula_R_t_1","Limbic_L_t_0",0.01
"Insula_R_t_1","Limbic_L_t_1",0.69
"Insula_R_t_1","Limbic_R_t_0",0.03
"Insula_R_t_1","Limbic_R_t_1",0.75
"Insula_R_t_1","Motor_L_t_0",0.03
"Insula_R_t_1","Motor_L_t_1",0.41
"Insula_R_t_1","Motor_R_t_0",0.1
"Insula_R_t_1","Motor_R_t_1",0.81
"Insula_R_t_1","Occipital_L_t_0",0.01
"Insula_R_t_1","Occipital_L_t_1",0.51
"Insula_R_t_1","Occipital_R_t_0",0.04
"Insula_R_t_1","Occipital_R_t_1",0.82
"Insula_R_t_1","Parietal_L_t_0",0.03
"Insula_R_t_1","Parietal_L_t_1",0.38
"Insula_R_t_1","Parietal_R_t_0",0.02
"Insula_R_t_1","Parietal_R_t_1",0.81
"Insula_R_t_1","Temporal_L_t_0",0.01
"Insula_R_t_1","Temporal_L_t_1",0.76
"Insula_R_t_1","Temporal_R_t_1",0.84
"Insula_R_t_1","Thalamus_L_t_0",0.06
"Insula_R_t_1","Thalamus_L_t_1",0.5
"Insula_R_t_1","Thalamus_R_t_0",0.11
"Insula_R_t_1","Thalamus_R_t_1",0.93
"Insula_R_t_1","Vermis_t_0",0.01
"Insula_R_t_1","Vermis_t_1",0.48
"Limbic_L_t_0","BasalGanglia_L_t_0",0.24
"Limbic_L_t_0","BasalGanglia_R_t_0",0.39
"Limbic_L_t_0","Cerebellum_L_t_0",0.27
"Limbic_L_t_0","Cerebellum_R_t_0",0.43
"Limbic_L_t_0","Cingulate_L_t_0",0.02
"Limbic_L_t_0","Cingulate_R_t_0",0.04
"Limbic_L_t_0","DVARS_t_0",0.01
"Limbic_L_t_0","Frontal_L_t_0",0.12
"Limbic_L_t_0","Frontal_Orb_L_t_0",0.2
"Limbic_L_t_0","Frontal_Orb_R_t_0",0.47
"Limbic_L_t_0","Frontal_R_t_0",0.44
"Limbic_L_t_0","Insula_L_t_0",0.11
"Limbic_L_t_0","Insula_R_t_0",0.1
"Limbic_L_t_0","Limbic_R_t_0",0.75
"Limbic_L_t_0","Motor_L_t_0",0.12
"Limbic_L_t_0","Motor_R_t_0",0.32
"Limbic_L_t_0","Occipital_L_t_0",0.31
"Limbic_L_t_0","Occipital_R_t_0",0.48
"Limbic_L_t_0","Parietal_L_t_0",0.12
"Limbic_L_t_0","Parietal_R_t_0",0.47
"Limbic_L_t_0","Temporal_L_t_0",0.1
"Limbic_L_t_0","Temporal_R_t_0",0.21
"Limbic_L_t_0","Thalamus_L_t_0",0.21
"Limbic_L_t_0","Thalamus_R_t_0",0.56
"Limbic_L_t_0","Vermis_t_0",0.5
"Limbic_L_t_1","BasalGanglia_L_t_1",0.24
"Limbic_L_t_1","BasalGanglia_R_t_1",0.39
"Limbic_L_t_1","Cerebellum_L_t_1",0.27
"Limbic_L_t_1","Cerebellum_R_t_0",0.04
"Limbic_L_t_1","Cerebellum_R_t_1",0.43
"Limbic_L_t_1","Cingulate_L_t_0",0.01
"Limbic_L_t_1","Cingulate_L_t_1",0.02
"Limbic_L_t_1","Cingulate_R_t_0",0.01
"Limbic_L_t_1","Cingulate_R_t_1",0.04
"Limbic_L_t_1","DVARS_t_0",0.01
"Limbic_L_t_1","DVARS_t_1",0.01
"Limbic_L_t_1","Frontal_L_t_0",0.03
"Limbic_L_t_1","Frontal_L_t_1",0.12
"Limbic_L_t_1","Frontal_Orb_L_t_1",0.2
"Limbic_L_t_1","Frontal_Orb_R_t_0",0.01
"Limbic_L_t_1","Frontal_Orb_R_t_1",0.47
"Limbic_L_t_1","Frontal_R_t_0",0.01
"Limbic_L_t_1","Frontal_R_t_1",0.44
"Limbic_L_t_1","Insula_L_t_0",0.01
"Limbic_L_t_1","Insula_L_t_1",0.11
"Limbic_L_t_1","Insula_R_t_0",0.01
"Limbic_L_t_1","Insula_R_t_1",0.1
"Limbic_L_t_1","Limbic_L_t_0",1
"Limbic_L_t_1","Limbic_R_t_0",0.1
"Limbic_L_t_1","Limbic_R_t_1",0.75
"Limbic_L_t_1","Motor_L_t_0",0.02
"Limbic_L_t_1","Motor_L_t_1",0.12
"Limbic_L_t_1","Motor_R_t_1",0.32
"Limbic_L_t_1","Occipital_L_t_0",0.01
"Limbic_L_t_1","Occipital_L_t_1",0.31
"Limbic_L_t_1","Occipital_R_t_0",0.02
"Limbic_L_t_1","Occipital_R_t_1",0.48
"Limbic_L_t_1","Parietal_L_t_0",0.01
"Limbic_L_t_1","Parietal_L_t_1",0.12
"Limbic_L_t_1","Parietal_R_t_1",0.47
"Limbic_L_t_1","Temporal_L_t_0",0.05
"Limbic_L_t_1","Temporal_L_t_1",0.1
