"from","to","strength"
"Parietal_L_t_1","Frontal_Orb_L_t_0",0.01
"Parietal_L_t_1","Frontal_Orb_L_t_1",0.51
"Parietal_L_t_1","Frontal_Orb_R_t_0",0.01
"Parietal_L_t_1","Frontal_Orb_R_t_1",0.63
"Parietal_L_t_1","Frontal_R_t_1",0.71
"Parietal_L_t_1","Insula_L_t_1",0.44
"Parietal_L_t_1","Insula_R_t_0",0.01
"Parietal_L_t_1","Insula_R_t_1",0.51
"Parietal_L_t_1","Limbic_L_t_1",0.63
"Parietal_L_t_1","Limbic_R_t_1",0.58
"Parietal_L_t_1","Motor_L_t_0",0.01
"Parietal_L_t_1","Motor_L_t_1",0.01
"Parietal_L_t_1","Motor_R_t_0",0.01
"Parietal_L_t_1","Motor_R_t_1",0.37
"Parietal_L_t_1","Occipital_L_t_1",0.65
"Parietal_L_t_1","Occipital_R_t_1",0.78
"Parietal_L_t_1","Parietal_L_t_0",0.8
"Parietal_L_t_1","Parietal_R_t_0",0.03
"Parietal_L_t_1","Parietal_R_t_1",0.76
"Parietal_L_t_1","Temporal_L_t_1",0.65
"Parietal_L_t_1","Temporal_R_t_0",0.02
"Parietal_L_t_1","Temporal_R_t_1",0.6
"Parietal_L_t_1","Thalamus_L_t_0",0.02
"Parietal_L_t_1","Thalamus_L_t_1",0.51
"Parietal_L_t_1","Thalamus_R_t_0",0.06
"Parietal_L_t_1","Thalamus_R_t_1",0.58
"Parietal_L_t_1","Vermis_t_1",0.5
"Parietal_R_t_0","BasalGanglia_L_t_0",0.4
"Parietal_R_t_0","BasalGanglia_R_t_0",0.41
"Parietal_R_t_0","Cerebellum_L_t_0",0.41
"Parietal_R_t_0","Cerebellum_R_t_0",0.38
"Parietal_R_t_0","Cingulate_L_t_0",0.13
"Parietal_R_t_0","Cingulate_R_t_0",0.12
"Parietal_R_t_0","DVARS_t_0",0.01
"Parietal_R_t_0","Frontal_L_t_0",0.31
"Parietal_R_t_0","Frontal_Orb_L_t_0",0.39
"Parietal_R_t_0","Frontal_Orb_R_t_0",0.48
"Parietal_R_t_0","Frontal_R_t_0",0.56
"Parietal_R_t_0","Insula_L_t_0",0.13
"Parietal_R_t_0","Insula_R_t_0",0.22
"Parietal_R_t_0","Limbic_L_t_0",0.42
"Parietal_R_t_0","Limbic_R_t_0",0.49
"Parietal_R_t_0","Motor_L_t_0",0.01
"Parietal_R_t_0","Motor_R_t_0",0.11
"Parietal_R_t_0","Occipital_L_t_0",0.23
"Parietal_R_t_0","Occipital_R_t_0",0.34
"Parietal_R_t_0","Parietal_L_t_0",0.24
"Parietal_R_t_0","Temporal_L_t_0",0.38
"Parietal_R_t_0","Temporal_R_t_0",0.41
"Parietal_R_t_0","Thalamus_L_t_0",0.28
"Parietal_R_t_0","Thalamus_R_t_0",0.54
"Parietal_R_t_0","Vermis_t_0",0.36
"Parietal_R_t_1","BasalGanglia_L_t_0",0.11
"Parietal_R_t_1","BasalGanglia_L_t_1",0.4
"Parietal_R_t_1","BasalGanglia_R_t_0",0.03
"Parietal_R_t_1","BasalGanglia_R_t_1",0.41
"Parietal_R_t_1","Cerebellum_L_t_0",0.01
"Parietal_R_t_1","Cerebellum_L_t_1",0.41
"Parietal_R_t_1","Cerebellum_R_t_0",0.01
"Parietal_R_t_1","Cerebellum_R_t_1",0.38
"Parietal_R_t_1","Cingulate_L_t_0",0.17
"Parietal_R_t_1","Cingulate_L_t_1",0.13
"Parietal_R_t_1","Cingulate_R_t_0",0.11
"Parietal_R_t_1","Cingulate_R_t_1",0.12
"Parietal_R_t_1","DVARS_t_1",0.01
"Parietal_R_t_1","Frontal_L_t_0",0.03
"Parietal_R_t_1","Frontal_L_t_1",0.31
"Parietal_R_t_1","Frontal_Orb_L_t_0",0.01
"Parietal_R_t_1","Frontal_Orb_L_t_1",0.39
"Parietal_R_t_1","Frontal_Orb_R_t_0",0.01
"Parietal_R_t_1","Frontal_Orb_R_t_1",0.48
"Parietal_R_t_1","Frontal_R_t_0",0.01
"Parietal_R_t_1","Frontal_R_t_1",0.56
"Parietal_R_t_1","Insula_L_t_0",0.06
"Parietal_R_t_1","Insula_L_t_1",0.13
"Parietal_R_t_1","Insula_R_t_0",0.03
"Parietal_R_t_1","Insula_R_t_1",0.22
"Parietal_R_t_1","Limbic_L_t_1",0.42
"Parietal_R_t_1","Limbic_R_t_0",0.01
"Parietal_R_t_1","Limbic_R_t_1",0.49
"Parietal_R_t_1","Motor_L_t_1",0.01
"Parietal_R_t_1","Motor_R_t_0",0.03
"Parietal_R_t_1","Motor_R_t_1",0.11
"Parietal_R_t_1","Occipital_L_t_1",0.23
"Parietal_R_t_1","Occipital_R_t_1",0.34
"Parietal_R_t_1","Parietal_L_t_0",0.03
"Parietal_R_t_1","Parietal_L_t_1",0.24
"Parietal_R_t_1","Parietal_R_t_0",0.58
"Parietal_R_t_1","Temporal_L_t_1",0.38
"Parietal_R_t_1","Temporal_R_t_1",0.41
"Parietal_R_t_1","Thalamus_L_t_0",0.16
"Parietal_R_t_1","Thalamus_L_t_1",0.28
"Parietal_R_t_1","Thalamus_R_t_0",0.03
"Parietal_R_t_1","Thalamus_R_t_1",0.54
"Parietal_R_t_1","Vermis_t_0",0.01
"Parietal_R_t_1","Vermis_t_1",0.36
"Temporal_L_t_0","BasalGanglia_L_t_0",0.46
"Temporal_L_t_0","BasalGanglia_R_t_0",0.61
"Temporal_L_t_0","Cerebellum_L_t_0",0.57
"Temporal_L_t_0","Cerebellum_R_t_0",0.53
"Temporal_L_t_0","Cingulate_L_t_0",0.04
"Temporal_L_t_0","Cingulate_R_t_0",0.07
"Temporal_L_t_0","DVARS_t_0",0.01
"Temporal_L_t_0","Frontal_L_t_0",0.36
"Temporal_L_t_0","Frontal_Orb_L_t_0",0.54
"Temporal_L_t_0","Frontal_Orb_R_t_0",0.63
"Temporal_L_t_0","Frontal_R_t_0",0.55
"Temporal_L_t_0","Insula_L_t_0",0.1
"Temporal_L_t_0","Insula_R_t_0",0.28
"Temporal_L_t_0","Limbic_L_t_0",0.94
"Temporal_L_t_0","Limbic_R_t_0",0.66
"Temporal_L_t_0","Motor_L_t_0",0.04
"Temporal_L_t_0","Motor_R_t_0",0.35
"Temporal_L_t_0","Occipital_L_t_0",0.28
"Temporal_L_t_0","Occipital_R_t_0",0.47
"Temporal_L_t_0","Parietal_L_t_0",0.22
"Temporal_L_t_0","Parietal_R_t_0",0.58
"Temporal_L_t_0","Temporal_R_t_0",0.45
"Temporal_L_t_0","Thalamus_L_t_0",0.34
"Temporal_L_t_0","Thalamus_R_t_0",0.61
"Temporal_L_t_0","Vermis_t_0",0.61
"Temporal_L_t_1","BasalGanglia_L_t_0",0.01
"Temporal_L_t_1","BasalGanglia_L_t_1",0.46
"Temporal_L_t_1","BasalGanglia_R_t_0",0.01
"Temporal_L_t_1","BasalGanglia_R_t_1",0.61
"Temporal_L_t_1","Cerebellum_L_t_1",0.57
"Temporal_L_t_1","Cerebellum_R_t_1",0.53
"Temporal_L_t_1","Cingulate_L_t_0",0.01
"Temporal_L_t_1","Cingulate_L_t_1",0.04
"Temporal_L_t_1","Cingulate_R_t_0",0.01
"Temporal_L_t_1","Cingulate_R_t_1",0.07
"Temporal_L_t_1","DVARS_t_1",0.01
"Temporal_L_t_1","Frontal_L_t_0",0.01
"Temporal_L_t_1","Frontal_L_t_1",0.36
"Temporal_L_t_1","Frontal_Orb_L_t_1",0.54
"Temporal_L_t_1","Frontal_Orb_R_t_1",0.63
"Temporal_L_t_1","Frontal_R_t_1",0.55
"Temporal_L_t_1","Insula_L_t_0",0.01
"Temporal_L_t_1","Insula_L_t_1",0.1
"Temporal_L_t_1","Insula_R_t_0",0.01
"Temporal_L_t_1","Insula_R_t_1",0.28
"Temporal_L_t_1","Limbic_L_t_1",0.94
"Temporal_L_t_1","Limbic_R_t_1",0.66
"Temporal_L_t_1","Motor_L_t_1",0.04
"Temporal_L_t_1","Motor_R_t_1",0.35
"Temporal_L_t_1","Occipital_L_t_1",0.28
"Temporal_L_t_1","Occipital_R_t_1",0.47
"Temporal_L_t_1","Parietal_L_t_1",0.22
"Temporal_L_t_1","Parietal_R_t_0",0.01
"Temporal_L_t_1","Parietal_R_t_1",0.58
"Temporal_L_t_1","Temporal_L_t_0",1
"Temporal_L_t_1","Temporal_R_t_1",0.45
"Temporal_L_t_1","Thalamus_L_t_1",0.34
"Temporal_L_t_1","Thalamus_R_t_1",0.61
"Temporal_L_t_1","Vermis_t_1",0.61
"Temporal_R_t_0","BasalGanglia_L_t_0",0.41
"Temporal_R_t_0","BasalGanglia_R_t_0",0.49
"Temporal_R_t_0","Cerebellum_L_t_0",0.45
"Temporal_R_t_0","Cerebellum_R_t_0",0.54
"Temporal_R_t_0","Cingulate_L_t_0",0.01
"Temporal_R_t_0","Cingulate_R_t_0",0.02
"Temporal_R_t_0","DVARS_t_0",0.04
"Temporal_R_t_0","Frontal_L_t_0",0.29
"Temporal_R_t_0","Frontal_Orb_L_t_0",0.39
"Temporal_R_t_0","Frontal_Orb_R_t_0",0.56
"Temporal_R_t_0","Frontal_R_t_0",0.49
"Temporal_R_t_0","Insula_L_t_0",0.19
"Temporal_R_t_0","Insula_R_t_0",0.07
"Temporal_R_t_0","Limbic_L_t_0",0.52
"Temporal_R_t_0","Limbic_R_t_0",0.69
"Temporal_R_t_0","Motor_R_t_0",0.2
"Temporal_R_t_0","Occipital_L_t_0",0.34
"Temporal_R_t_0","Occipital_R_t_0",0.43
"Temporal_R_t_0","Parietal_L_t_0",0.23
"Temporal_R_t_0","Parietal_R_t_0",0.42
"Temporal_R_t_0","Temporal_L_t_0",0.53
"Temporal_R_t_0","Thalamus_L_t_0",0.37
"Temporal_R_t_0","Thalamus_R_t_0",0.54
"Temporal_R_t_0","Vermis_t_0",0.6
"Temporal_R_t_1","BasalGanglia_L_t_1",0.41
"Temporal_R_t_1","BasalGanglia_R_t_1",0.49
"Temporal_R_t_1","Cerebellum_L_t_1",0.45
"Temporal_R_t_1","Cerebellum_R_t_0",0.01
"Temporal_R_t_1","Cerebellum_R_t_1",0.54
"Temporal_R_t_1","Cingulate_L_t_1",0.01
"Temporal_R_t_1","Cingulate_R_t_1",0.02
"Temporal_R_t_1","DVARS_t_1",0.04
"Temporal_R_t_1","Frontal_L_t_1",0.29
"Temporal_R_t_1","Frontal_Orb_L_t_0",0.01
"Temporal_R_t_1","Frontal_Orb_L_t_1",0.39
"Temporal_R_t_1","Frontal_Orb_R_t_1",0.56
"Temporal_R_t_1","Frontal_R_t_1",0.49
"Temporal_R_t_1","Insula_L_t_0",0.01
"Temporal_R_t_1","Insula_L_t_1",0.19
"Temporal_R_t_1","Insula_R_t_0",0.01
"Temporal_R_t_1","Insula_R_t_1",0.07
"Temporal_R_t_1","Limbic_L_t_0",0.01
"Temporal_R_t_1","Limbic_L_t_1",0.52
"Temporal_R_t_1","Limbic_R_t_1",0.69
"Temporal_R_t_1","Motor_L_t_0",0.01
"Temporal_R_t_1","Motor_R_t_0",0.02
"Temporal_R_t_1","Motor_R_t_1",0.2
"Temporal_R_t_1","Occipital_L_t_0",0.01
"Temporal_R_t_1","Occipital_L_t_1",0.34
"Temporal_R_t_1","Occipital_R_t_0",0.01
"Temporal_R_t_1","Occipital_R_t_1",0.43
"Temporal_R_t_1","Parietal_L_t_0",0.02
"Temporal_R_t_1","Parietal_L_t_1",0.23
"Temporal_R_t_1","Parietal_R_t_0",0.01
"Temporal_R_t_1","Parietal_R_t_1",0.42
"Temporal_R_t_1","Temporal_L_t_1",0.53
"Temporal_R_t_1","Temporal_R_t_0",1
"Temporal_R_t_1","Thalamus_L_t_1",0.37
"Temporal_R_t_1","Thalamus_R_t_1",0.54
"Temporal_R_t_1","Vermis_t_0",0.02
"Temporal_R_t_1","Vermis_t_1",0.6
"Thalamus_L_t_0","BasalGanglia_L_t_0",0.53
"Thalamus_L_t_0","BasalGanglia_R_t_0",0.52
"Thalamus_L_t_0","Cerebellum_L_t_0",0.56
"Thalamus_L_t_0","Cerebellum_R_t_0",0.56
"Thalamus_L_t_0","Cingulate_R_t_0",0.02
"Thalamus_L_t_0","Frontal_L_t_0",0.32
"Thalamus_L_t_0","Frontal_Orb_L_t_0",0.49
"Thalamus_L_t_0","Frontal_Orb_R_t_0",0.48
"Thalamus_L_t_0","Frontal_R_t_0",0.42
"Thalamus_L_t_0","Insula_L_t_0",0.35
"Thalamus_L_t_0","Insula_R_t_0",0.35
"Thalamus_L_t_0","Limbic_L_t_0",0.51
"Thalamus_L_t_0","Limbic_R_t_0",0.55
"Thalamus_L_t_0","Motor_R_t_0",0.41
"Thalamus_L_t_0","Occipital_L_t_0",0.27
"Thalamus_L_t_0","Occipital_R_t_0",0.41
"Thalamus_L_t_0","Parietal_L_t_0",0.28
"Thalamus_L_t_0","Parietal_R_t_0",0.65
"Thalamus_L_t_0","Temporal_L_t_0",0.45
"Thalamus_L_t_0","Temporal_R_t_0",0.56
"Thalamus_L_t_0","Thalamus_R_t_0",1
"Thalamus_L_t_0","Vermis_t_0",0.56
"Thalamus_L_t_1","BasalGanglia_L_t_0",0.01
"Thalamus_L_t_1","BasalGanglia_L_t_1",0.53
"Thalamus_L_t_1","BasalGanglia_R_t_0",0.01
"Thalamus_L_t_1","BasalGanglia_R_t_1",0.52
"Thalamus_L_t_1","Cerebellum_L_t_1",0.56
"Thalamus_L_t_1","Cerebellum_R_t_0",0.01
"Thalamus_L_t_1","Cerebellum_R_t_1",0.56
"Thalamus_L_t_1","Cingulate_L_t_0",0.09
"Thalamus_L_t_1","Cingulate_R_t_0",0.05
"Thalamus_L_t_1","Cingulate_R_t_1",0.02
"Thalamus_L_t_1","Frontal_L_t_0",0.01
"Thalamus_L_t_1","Frontal_L_t_1",0.32
"Thalamus_L_t_1","Frontal_Orb_L_t_0",0.01
"Thalamus_L_t_1","Frontal_Orb_L_t_1",0.49
"Thalamus_L_t_1","Frontal_Orb_R_t_1",0.48
"Thalamus_L_t_1","Frontal_R_t_0",0.04
"Thalamus_L_t_1","Frontal_R_t_1",0.42
"Thalamus_L_t_1","Insula_L_t_0",0.02
"Thalamus_L_t_1","Insula_L_t_1",0.35
"Thalamus_L_t_1","Insula_R_t_0",0.06
"Thalamus_L_t_1","Insula_R_t_1",0.35
"Thalamus_L_t_1","Limbic_L_t_1",0.51
"Thalamus_L_t_1","Limbic_R_t_1",0.55
"Thalamus_L_t_1","Motor_L_t_0",0.05
"Thalamus_L_t_1","Motor_R_t_0",0.04
"Thalamus_L_t_1","Motor_R_t_1",0.41
"Thalamus_L_t_1","Occipital_L_t_0",0.01
"Thalamus_L_t_1","Occipital_L_t_1",0.27
"Thalamus_L_t_1","Occipital_R_t_1",0.41
"Thalamus_L_t_1","Parietal_L_t_0",0.06
"Thalamus_L_t_1","Parietal_L_t_1",0.28
"Thalamus_L_t_1","Parietal_R_t_0",0.08
"Thalamus_L_t_1","Parietal_R_t_1",0.65
"Thalamus_L_t_1","Temporal_L_t_1",0.45
"Thalamus_L_t_1","Temporal_R_t_1",0.56
"Thalamus_L_t_1","Thalamus_L_t_0",0.47
"Thalamus_L_t_1","Thalamus_R_t_0",0.07
"Thalamus_L_t_1","Thalamus_R_t_1",1
"Thalamus_L_t_1","Vermis_t_0",0.01
"Thalamus_L_t_1","Vermis_t_1",0.56
"Thalamus_R_t_0","BasalGanglia_L_t_0",0.47
"Thalamus_R_t_0","BasalGanglia_R_t_0",0.29
"Thalamus_R_t_0","Cerebellum_L_t_0",0.46
"Thalamus_R_t_0","Cerebellum_R_t_0",0.4
"Thalamus_R_t_0","DVARS_t_0",0.01
"Thalamus_R_t_0","Frontal_L_t_0",0.25
"Thalamus_R_t_0","Frontal_Orb_L_t_0",0.28
"Thalamus_R_t_0","Frontal_Orb_R_t_0",0.34
"Thalamus_R_t_0","Frontal_R_t_0",0.36
"Thalamus_R_t_0","Insula_L_t_0",0.11
"Thalamus_R_t_0","Insula_R_t_0",0.23
"Thalamus_R_t_0","Limbic_L_t_0",0.35
"Thalamus_R_t_0","Limbic_R_t_0",0.42
"Thalamus_R_t_0","Motor_R_t_0",0.17
"Thalamus_R_t_0","Occipital_L_t_0",0.22
"Thalamus_R_t_0","Occipital_R_t_0",0.25
"Thalamus_R_t_0","Parietal_L_t_0",0.1
"Thalamus_R_t_0","Parietal_R_t_0",0.41
"Thalamus_R_t_0","Temporal_L_t_0",0.26
"Thalamus_R_t_0","Temporal_R_t_0",0.25
"Thalamus_R_t_0","Vermis_t_0",0.34
"Thalamus_R_t_1","BasalGanglia_L_t_0",0.03
"Thalamus_R_t_1","BasalGanglia_L_t_1",0.47
"Thalamus_R_t_1","BasalGanglia_R_t_0",0.02
"Thalamus_R_t_1","BasalGanglia_R_t_1",0.29
"Thalamus_R_t_1","Cerebellum_L_t_0",0.01
"Thalamus_R_t_1","Cerebellum_L_t_1",0.46
"Thalamus_R_t_1","Cerebellum_R_t_1",0.4
"Thalamus_R_t_1","Cingulate_L_t_0",0.13
"Thalamus_R_t_1","Cingulate_R_t_0",0.06
"Thalamus_R_t_1","DVARS_t_1",0.01
"Thalamus_R_t_1","Frontal_L_t_1",0.25
"Thalamus_R_t_1","Frontal_Orb_L_t_1",0.28
"Thalamus_R_t_1","Frontal_Orb_R_t_1",0.34
"Thalamus_R_t_1","Frontal_R_t_0",0.02
"Thalamus_R_t_1","Frontal_R_t_1",0.36
"Thalamus_R_t_1","Insula_L_t_0",0.02
"Thalamus_R_t_1","Insula_L_t_1",0.11
"Thalamus_R_t_1","Insula_R_t_1",0.23
"Thalamus_R_t_1","Limbic_L_t_1",0.35
"Thalamus_R_t_1","Limbic_R_t_1",0.42
"Thalamus_R_t_1","Motor_L_t_0",0.07
"Thalamus_R_t_1","Motor_R_t_1",0.17
"Thalamus_R_t_1","Occipital_L_t_0",0.01
"Thalamus_R_t_1","Occipital_L_t_1",0.22
"Thalamus_R_t_1","Occipital_R_t_1",0.25
"Thalamus_R_t_1","Parietal_L_t_0",0.05
"Thalamus_R_t_1","Parietal_L_t_1",0.1
"Thalamus_R_t_1","Parietal_R_t_0",0.02
"Thalamus_R_t_1","Parietal_R_t_1",0.41
"Thalamus_R_t_1","Temporal_L_t_1",0.26
"Thalamus_R_t_1","Temporal_R_t_1",0.25
"Thalamus_R_t_1","Thalamus_L_t_0",0.03
"Thalamus_R_t_1","Thalamus_R_t_0",0.38
"Thalamus_R_t_1","Vermis_t_1",0.34
"Vermis_t_0","BasalGanglia_L_t_0",0.29
"Vermis_t_0","BasalGanglia_R_t_0",0.35
"Vermis_t_0","Cerebellum_L_t_0",0.35
"Vermis_t_0","Cerebellum_R_t_0",0.42
"Vermis_t_0","Cingulate_L_t_0",0.06
"Vermis_t_0","Cingulate_R_t_0",0.07
"Vermis_t_0","DVARS_t_0",0.02
"Vermis_t_0","Frontal_L_t_0",0.25
"Vermis_t_0","Frontal_Orb_L_t_0",0.37
"Vermis_t_0","Frontal_Orb_R_t_0",0.43
"Vermis_t_0","Frontal_R_t_0",0.42
"Vermis_t_0","Insula_L_t_0",0.13
"Vermis_t_0","Insula_R_t_0",0.17
"Vermis_t_0","Limbic_L_t_0",0.34
"Vermis_t_0","Limbic_R_t_0",0.41
"Vermis_t_0","Motor_L_t_0",0.02
"Vermis_t_0","Motor_R_t_0",0.32
"Vermis_t_0","Occipital_L_t_0",0.19
"Vermis_t_0","Occipital_R_t_0",0.25
"Vermis_t_0","Parietal_L_t_0",0.2
"Vermis_t_0","Parietal_R_t_0",0.51
"Vermis_t_0","Temporal_L_t_0",0.28
"Vermis_t_0","Temporal_R_t_0",0.35
"Vermis_t_0","Thalamus_L_t_0",0.26
"Vermis_t_0","Thalamus_R_t_0",0.27
"Vermis_t_1","BasalGanglia_L_t_1",0.29
"Vermis_t_1","BasalGanglia_R_t_1",0.35
"Vermis_t_1","Cerebellum_L_t_0",0.04
"Vermis_t_1","Cerebellum_L_t_1",0.35
"Vermis_t_1","Cerebellum_R_t_0",0.02
"Vermis_t_1","Cerebellum_R_t_1",0.42
"Vermis_t_1","Cingulate_L_t_0",0.01
"Vermis_t_1","Cingulate_L_t_1",0.06
"Vermis_t_1","Cingulate_R_t_0",0.01
"Vermis_t_1","Cingulate_R_t_1",0.07
"Vermis_t_1","DVARS_t_1",0.02
"Vermis_t_1","Frontal_L_t_1",0.25
"Vermis_t_1","Frontal_Orb_L_t_1",0.37
"Vermis_t_1","Frontal_Orb_R_t_0",0.01
"Vermis_t_1","Frontal_Orb_R_t_1",0.43
"Vermis_t_1","Frontal_R_t_1",0.42
"Vermis_t_1","Insula_L_t_0",0.01
"Vermis_t_1","Insula_L_t_1",0.13
"Vermis_t_1","Insula_R_t_0",0.01
"Vermis_t_1","Insula_R_t_1",0.17
"Vermis_t_1","Limbic_L_t_1",0.34
"Vermis_t_1","Limbic_R_t_1",0.41
"Vermis_t_1","Motor_L_t_1",0.02
"Vermis_t_1","Motor_R_t_0",0.01
"Vermis_t_1","Motor_R_t_1",0.32
"Vermis_t_1","Occipital_L_t_0",0.01
"Vermis_t_1","Occipital_L_t_1",0.19
"Vermis_t_1","Occipital_R_t_1",0.25
"Vermis_t_1","Parietal_L_t_1",0.2
"Vermis_t_1","Parietal_R_t_0",0.02
"Vermis_t_1","Parietal_R_t_1",0.51
"Vermis_t_1","Temporal_L_t_1",0.28
"Vermis_t_1","Temporal_R_t_1",0.35
"Vermis_t_1","Thalamus_L_t_0",0.03
"Vermis_t_1","Thalamus_L_t_1",0.26
"Vermis_t_1","Thalamus_R_t_0",0.03
"Vermis_t_1","Thalamus_R_t_1",0.27
"Vermis_t_1","Vermis_t_0",1
