"from","to","strength"
"Frontal_Orb_L_t_0","Insula_R_t_0",0.18
"Frontal_Orb_L_t_0","Limbic_L_t_0",0.61
"Frontal_Orb_L_t_0","Limbic_R_t_0",0.74
"Frontal_Orb_L_t_0","Motor_L_t_0",0.21
"Frontal_Orb_L_t_0","Motor_R_t_0",0.47
"Frontal_Orb_L_t_0","Occipital_L_t_0",0.49
"Frontal_Orb_L_t_0","Occipital_R_t_0",0.69
"Frontal_Orb_L_t_0","Parietal_L_t_0",0.3
"Frontal_Orb_L_t_0","Parietal_R_t_0",0.48
"Frontal_Orb_L_t_0","Temporal_L_t_0",0.6
"Frontal_Orb_L_t_0","Temporal_R_t_0",0.44
"Frontal_Orb_L_t_0","Thalamus_L_t_0",0.46
"Frontal_Orb_L_t_0","Thalamus_R_t_0",0.6
"Frontal_Orb_L_t_0","Vermis_t_0",0.44
"Frontal_Orb_L_t_1","BasalGanglia_L_t_1",0.6
"Frontal_Orb_L_t_1","BasalGanglia_R_t_1",0.67
"Frontal_Orb_L_t_1","Cerebellum_L_t_0",0.01
"Frontal_Orb_L_t_1","Cerebellum_L_t_1",0.46
"Frontal_Orb_L_t_1","Cerebellum_R_t_1",0.54
"Frontal_Orb_L_t_1","Cingulate_L_t_0",0.01
"Frontal_Orb_L_t_1","Cingulate_L_t_1",0.07
"Frontal_Orb_L_t_1","Cingulate_R_t_1",0.09
"Frontal_Orb_L_t_1","DVARS_t_0",0.01
"Frontal_Orb_L_t_1","DVARS_t_1",0.01
"Frontal_Orb_L_t_1","Frontal_L_t_1",0.2
"Frontal_Orb_L_t_1","Frontal_Orb_L_t_0",1
"Frontal_Orb_L_t_1","Frontal_Orb_R_t_0",0.03
"Frontal_Orb_L_t_1","Frontal_Orb_R_t_1",0.98
"Frontal_Orb_L_t_1","Frontal_R_t_0",0.02
"Frontal_Orb_L_t_1","Frontal_R_t_1",0.64
"Frontal_Orb_L_t_1","Insula_L_t_1",0.1
"Frontal_Orb_L_t_1","Insula_R_t_1",0.18
"Frontal_Orb_L_t_1","Limbic_L_t_0",0.01
"Frontal_Orb_L_t_1","Limbic_L_t_1",0.61
"Frontal_Orb_L_t_1","Limbic_R_t_1",0.74
"Frontal_Orb_L_t_1","Motor_L_t_1",0.21
"Frontal_Orb_L_t_1","Motor_R_t_1",0.47
"Frontal_Orb_L_t_1","Occipital_L_t_1",0.49
"Frontal_Orb_L_t_1","Occipital_R_t_1",0.69
"Frontal_Orb_L_t_1","Parietal_L_t_0",0.01
"Frontal_Orb_L_t_1","Parietal_L_t_1",0.3
"Frontal_Orb_L_t_1","Parietal_R_t_0",0.01
"Frontal_Orb_L_t_1","Parietal_R_t_1",0.48
"Frontal_Orb_L_t_1","Temporal_L_t_0",0.02
"Frontal_Orb_L_t_1","Temporal_L_t_1",0.6
"Frontal_Orb_L_t_1","Temporal_R_t_1",0.44
"Frontal_Orb_L_t_1","Thalamus_L_t_1",0.46
"Frontal_Orb_L_t_1","Thalamus_R_t_1",0.6
"Frontal_Orb_L_t_1","Vermis_t_1",0.44
"Frontal_Orb_R_t_0","BasalGanglia_L_t_0",0.2
"Frontal_Orb_R_t_0","BasalGanglia_R_t_0",0.43
"Frontal_Orb_R_t_0","Cerebellum_L_t_0",0.23
"Frontal_Orb_R_t_0","Cerebellum_R_t_0",0.33
"Frontal_Orb_R_t_0","Cingulate_L_t_0",0.05
"Frontal_Orb_R_t_0","Cingulate_R_t_0",0.05
"Frontal_Orb_R_t_0","DVARS_t_0",0.03
"Frontal_Orb_R_t_0","Frontal_L_t_0",0.08
"Frontal_Orb_R_t_0","Frontal_Orb_L_t_0",0.02
"Frontal_Orb_R_t_0","Frontal_R_t_0",0.25
"Frontal_Orb_R_t_0","Insula_L_t_0",0.05
"Frontal_Orb_R_t_0","Insula_R_t_0",0.09
"Frontal_Orb_R_t_0","Limbic_L_t_0",0.39
"Frontal_Orb_R_t_0","Limbic_R_t_0",0.5
"Frontal_Orb_R_t_0","Motor_L_t_0",0.08
"Frontal_Orb_R_t_0","Motor_R_t_0",0.11
"Frontal_Orb_R_t_0","Occipital_L_t_0",0.32
"Frontal_Orb_R_t_0","Occipital_R_t_0",0.46
"Frontal_Orb_R_t_0","Parietal_L_t_0",0.11
"Frontal_Orb_R_t_0","Parietal_R_t_0",0.27
"Frontal_Orb_R_t_0","Temporal_L_t_0",0.39
"Frontal_Orb_R_t_0","Temporal_R_t_0",0.21
"Frontal_Orb_R_t_0","Thalamus_L_t_0",0.32
"Frontal_Orb_R_t_0","Thalamus_R_t_0",0.31
"Frontal_Orb_R_t_0","Vermis_t_0",0.3
"Frontal_Orb_R_t_1","BasalGanglia_L_t_1",0.2
"Frontal_Orb_R_t_1","BasalGanglia_R_t_1",0.43
"Frontal_Orb_R_t_1","Cerebellum_L_t_1",0.23
"Frontal_Orb_R_t_1","Cerebellum_R_t_1",0.33
"Frontal_Orb_R_t_1","Cingulate_L_t_1",0.05
"Frontal_Orb_R_t_1","Cingulate_R_t_1",0.05
"Frontal_Orb_R_t_1","DVARS_t_1",0.03
"Frontal_Orb_R_t_1","Frontal_L_t_1",0.08
"Frontal_Orb_R_t_1","Frontal_Orb_L_t_0",0.01
"Frontal_Orb_R_t_1","Frontal_Orb_L_t_1",0.02
"Frontal_Orb_R_t_1","Frontal_Orb_R_t_0",1
"Frontal_Orb_R_t_1","Frontal_R_t_1",0.25
"Frontal_Orb_R_t_1","Insula_L_t_1",0.05
"Frontal_Orb_R_t_1","Insula_R_t_1",0.09
"Frontal_Orb_R_t_1","Limbic_L_t_0",0.01
"Frontal_Orb_R_t_1","Limbic_L_t_1",0.39
"Frontal_Orb_R_t_1","Limbic_R_t_1",0.5
"Frontal_Orb_R_t_1","Motor_L_t_1",0.08
"Frontal_Orb_R_t_1","Motor_R_t_1",0.11
"Frontal_Orb_R_t_1","Occipital_L_t_1",0.32
"Frontal_Orb_R_t_1","Occipital_R_t_1",0.46
"Frontal_Orb_R_t_1","Parietal_L_t_1",0.11
"Frontal_Orb_R_t_1","Parietal_R_t_1",0.27
"Frontal_Orb_R_t_1","Temporal_L_t_1",0.39
"Frontal_Orb_R_t_1","Temporal_R_t_1",0.21
"Frontal_Orb_R_t_1","Thalamus_L_t_1",0.32
"Frontal_Orb_R_t_1","Thalamus_R_t_1",0.31
"Frontal_Orb_R_t_1","Vermis_t_1",0.3
"Frontal_R_t_0","BasalGanglia_L_t_0",0.31
"Frontal_R_t_0","BasalGanglia_R_t_0",0.49
"Frontal_R_t_0","Cerebellum_L_t_0",0.25
"Frontal_R_t_0","Cerebellum_R_t_0",0.45
"Frontal_R_t_0","Cingulate_L_t_0",0.08
"Frontal_R_t_0","Cingulate_R_t_0",0.1
"Frontal_R_t_0","DVARS_t_0",0.02
"Frontal_R_t_0","Frontal_L_t_0",0.05
"Frontal_R_t_0","Frontal_Orb_L_t_0",0.17
"Frontal_R_t_0","Frontal_Orb_R_t_0",0.75
"Frontal_R_t_0","Insula_L_t_0",0.09
"Frontal_R_t_0","Insula_R_t_0",0.16
"Frontal_R_t_0","Limbic_L_t_0",0.49
"Frontal_R_t_0","Limbic_R_t_0",0.68
"Frontal_R_t_0","Motor_L_t_0",0.07
"Frontal_R_t_0","Motor_R_t_0",0.14
"Frontal_R_t_0","Occipital_L_t_0",0.3
"Frontal_R_t_0","Occipital_R_t_0",0.44
"Frontal_R_t_0","Parietal_L_t_0",0.15
"Frontal_R_t_0","Parietal_R_t_0",0.33
"Frontal_R_t_0","Temporal_L_t_0",0.32
"Frontal_R_t_0","Temporal_R_t_0",0.24
"Frontal_R_t_0","Thalamus_L_t_0",0.34
"Frontal_R_t_0","Thalamus_R_t_0",0.5
"Frontal_R_t_0","Vermis_t_0",0.35
"Frontal_R_t_1","BasalGanglia_L_t_0",0.01
"Frontal_R_t_1","BasalGanglia_L_t_1",0.31
"Frontal_R_t_1","BasalGanglia_R_t_1",0.49
"Frontal_R_t_1","Cerebellum_L_t_1",0.25
"Frontal_R_t_1","Cerebellum_R_t_1",0.45
"Frontal_R_t_1","Cingulate_L_t_1",0.08
"Frontal_R_t_1","Cingulate_R_t_1",0.1
"Frontal_R_t_1","DVARS_t_1",0.02
"Frontal_R_t_1","Frontal_L_t_0",0.05
"Frontal_R_t_1","Frontal_L_t_1",0.05
"Frontal_R_t_1","Frontal_Orb_L_t_1",0.17
"Frontal_R_t_1","Frontal_Orb_R_t_1",0.75
"Frontal_R_t_1","Frontal_R_t_0",0.9
"Frontal_R_t_1","Insula_L_t_1",0.09
"Frontal_R_t_1","Insula_R_t_1",0.16
"Frontal_R_t_1","Limbic_L_t_1",0.49
"Frontal_R_t_1","Limbic_R_t_1",0.68
"Frontal_R_t_1","Motor_L_t_1",0.07
"Frontal_R_t_1","Motor_R_t_1",0.14
"Frontal_R_t_1","Occipital_L_t_0",0.01
"Frontal_R_t_1","Occipital_L_t_1",0.3
"Frontal_R_t_1","Occipital_R_t_1",0.44
"Frontal_R_t_1","Parietal_L_t_0",0.02
"Frontal_R_t_1","Parietal_L_t_1",0.15
"Frontal_R_t_1","Parietal_R_t_1",0.33
"Frontal_R_t_1","Temporal_L_t_1",0.32
"Frontal_R_t_1","Temporal_R_t_1",0.24
"Frontal_R_t_1","Thalamus_L_t_1",0.34
"Frontal_R_t_1","Thalamus_R_t_1",0.5
"Frontal_R_t_1","Vermis_t_1",0.35
"Insula_L_t_0","BasalGanglia_L_t_0",0.78
"Insula_L_t_0","BasalGanglia_R_t_0",0.9
"Insula_L_t_0","Cerebellum_L_t_0",0.43
"Insula_L_t_0","Cerebellum_R_t_0",0.57
"Insula_L_t_0","Cingulate_R_t_0",0.06
"Insula_L_t_0","DVARS_t_0",0.03
"Insula_L_t_0","Frontal_L_t_0",0.76
"Insula_L_t_0","Frontal_Orb_L_t_0",0.69
"Insula_L_t_0","Frontal_Orb_R_t_0",0.79
"Insula_L_t_0","Frontal_R_t_0",0.82
"Insula_L_t_0","Insula_R_t_0",0.46
"Insula_L_t_0","Limbic_L_t_0",0.68
"Insula_L_t_0","Limbic_R_t_0",0.73
"Insula_L_t_0","Motor_L_t_0",0.36
"Insula_L_t_0","Motor_R_t_0",0.7
"Insula_L_t_0","Occipital_L_t_0",0.51
"Insula_L_t_0","Occipital_R_t_0",0.77
"Insula_L_t_0","Parietal_L_t_0",0.4
"Insula_L_t_0","Parietal_R_t_0",0.6
"Insula_L_t_0","Temporal_L_t_0",0.91
"Insula_L_t_0","Temporal_R_t_0",0.71
"Insula_L_t_0","Thalamus_L_t_0",0.65
"Insula_L_t_0","Thalamus_R_t_0",0.52
"Insula_L_t_0","Vermis_t_0",0.54
"Insula_L_t_1","BasalGanglia_L_t_0",0.01
"Insula_L_t_1","BasalGanglia_L_t_1",0.78
"Insula_L_t_1","BasalGanglia_R_t_1",0.9
"Insula_L_t_1","Cerebellum_L_t_0",0.01
"Insula_L_t_1","Cerebellum_L_t_1",0.43
"Insula_L_t_1","Cerebellum_R_t_1",0.57
"Insula_L_t_1","Cingulate_L_t_0",0.28
"Insula_L_t_1","Cingulate_R_t_0",0.25
"Insula_L_t_1","Cingulate_R_t_1",0.06
"Insula_L_t_1","DVARS_t_1",0.03
"Insula_L_t_1","Frontal_L_t_0",0.01
"Insula_L_t_1","Frontal_L_t_1",0.76
"Insula_L_t_1","Frontal_Orb_L_t_0",0.02
"Insula_L_t_1","Frontal_Orb_L_t_1",0.69
"Insula_L_t_1","Frontal_Orb_R_t_0",0.02
"Insula_L_t_1","Frontal_Orb_R_t_1",0.79
"Insula_L_t_1","Frontal_R_t_0",0.04
"Insula_L_t_1","Frontal_R_t_1",0.82
"Insula_L_t_1","Insula_L_t_0",0.98
"Insula_L_t_1","Insula_R_t_0",0.07
"Insula_L_t_1","Insula_R_t_1",0.46
"Insula_L_t_1","Limbic_L_t_1",0.68
"Insula_L_t_1","Limbic_R_t_1",0.73
"Insula_L_t_1","Motor_L_t_0",0.01
"Insula_L_t_1","Motor_L_t_1",0.36
"Insula_L_t_1","Motor_R_t_0",0.01
"Insula_L_t_1","Motor_R_t_1",0.7
"Insula_L_t_1","Occipital_L_t_0",0.1
"Insula_L_t_1","Occipital_L_t_1",0.51
"Insula_L_t_1","Occipital_R_t_1",0.77
"Insula_L_t_1","Parietal_L_t_0",0.04
"Insula_L_t_1","Parietal_L_t_1",0.4
"Insula_L_t_1","Parietal_R_t_1",0.6
"Insula_L_t_1","Temporal_L_t_0",0.01
"Insula_L_t_1","Temporal_L_t_1",0.91
"Insula_L_t_1","Temporal_R_t_1",0.71
"Insula_L_t_1","Thalamus_L_t_0",0.05
"Insula_L_t_1","Thalamus_L_t_1",0.65
"Insula_L_t_1","Thalamus_R_t_0",0.03
"Insula_L_t_1","Thalamus_R_t_1",0.52
"Insula_L_t_1","Vermis_t_1",0.54
"Insula_R_t_0","BasalGanglia_L_t_0",0.68
"Insula_R_t_0","BasalGanglia_R_t_0",0.96
"Insula_R_t_0","Cerebellum_L_t_0",0.45
"Insula_R_t_0","Cerebellum_R_t_0",0.55
"Insula_R_t_0","Cingulate_R_t_0",0.01
"Insula_R_t_0","DVARS_t_0",0.05
"Insula_R_t_0","Frontal_L_t_0",0.59
"Insula_R_t_0","Frontal_Orb_L_t_0",0.56
"Insula_R_t_0","Frontal_Orb_R_t_0",0.64
"Insula_R_t_0","Frontal_R_t_0",0.76
"Insula_R_t_0","Insula_L_t_0",0.54
"Insula_R_t_0","Limbic_L_t_0",0.83
"Insula_R_t_0","Limbic_R_t_0",0.8
"Insula_R_t_0","Motor_L_t_0",0.35
"Insula_R_t_0","Motor_R_t_0",0.59
"Insula_R_t_0","Occipital_L_t_0",0.42
"Insula_R_t_0","Occipital_R_t_0",0.8
"Insula_R_t_0","Parietal_L_t_0",0.33
"Insula_R_t_0","Parietal_R_t_0",0.64
"Insula_R_t_0","Temporal_L_t_0",0.86
"Insula_R_t_0","Temporal_R_t_0",0.89
"Insula_R_t_0","Thalamus_L_t_0",0.51
"Insula_R_t_0","Thalamus_R_t_0",0.91
"Insula_R_t_0","Vermis_t_0",0.72
"Insula_R_t_1","BasalGanglia_L_t_1",0.68
"Insula_R_t_1","BasalGanglia_R_t_1",0.96
"Insula_R_t_1","Cerebellum_L_t_1",0.45
"Insula_R_t_1","Cerebellum_R_t_1",0.55
"Insula_R_t_1","Cingulate_L_t_0",0.16
"Insula_R_t_1","Cingulate_R_t_0",0.36
"Insula_R_t_1","Cingulate_R_t_1",0.01
"Insula_R_t_1","DVARS_t_1",0.05
"Insula_R_t_1","Frontal_L_t_1",0.59
"Insula_R_t_1","Frontal_Orb_L_t_1",0.56
"Insula_R_t_1","Frontal_Orb_R_t_1",0.64
"Insula_R_t_1","Frontal_R_t_0",0.01
"Insula_R_t_1","Frontal_R_t_1",0.76
"Insula_R_t_1","Insula_L_t_0",0.02
"Insula_R_t_1","Insula_L_t_1",0.54
"Insula_R_t_1","Insula_R_t_0",0.91
"Insula_R_t_1","Limbic_L_t_1",0.83
"Insula_R_t_1","Limbic_R_t_1",0.8
"Insula_R_t_1","Motor_L_t_0",0.03
"Insula_R_t_1","Motor_L_t_1",0.35
"Insula_R_t_1","Motor_R_t_1",0.59
"Insula_R_t_1","Occipital_L_t_0",0.02
"Insula_R_t_1","Occipital_L_t_1",0.42
"Insula_R_t_1","Occipital_R_t_0",0.03
"Insula_R_t_1","Occipital_R_t_1",0.8
"Insula_R_t_1","Parietal_L_t_0",0.07
"Insula_R_t_1","Parietal_L_t_1",0.33
"Insula_R_t_1","Parietal_R_t_0",0.05
"Insula_R_t_1","Parietal_R_t_1",0.64
"Insula_R_t_1","Temporal_L_t_1",0.86
"Insula_R_t_1","Temporal_R_t_0",0.01
"Insula_R_t_1","Temporal_R_t_1",0.89
"Insula_R_t_1","Thalamus_L_t_0",0.03
"Insula_R_t_1","Thalamus_L_t_1",0.51
"Insula_R_t_1","Thalamus_R_t_0",0.15
"Insula_R_t_1","Thalamus_R_t_1",0.91
"Insula_R_t_1","Vermis_t_0",0.01
"Insula_R_t_1","Vermis_t_1",0.72
"Limbic_L_t_0","BasalGanglia_L_t_0",0.38
"Limbic_L_t_0","BasalGanglia_R_t_0",0.6
"Limbic_L_t_0","Cerebellum_L_t_0",0.27
"Limbic_L_t_0","Cerebellum_R_t_0",0.4
"Limbic_L_t_0","Cingulate_R_t_0",0.01
"Limbic_L_t_0","Frontal_L_t_0",0.1
"Limbic_L_t_0","Frontal_Orb_L_t_0",0.11
"Limbic_L_t_0","Frontal_Orb_R_t_0",0.45
"Limbic_L_t_0","Frontal_R_t_0",0.34
"Limbic_L_t_0","Insula_L_t_0",0.07
"Limbic_L_t_0","Insula_R_t_0",0.03
"Limbic_L_t_0","Limbic_R_t_0",0.8
"Limbic_L_t_0","Motor_L_t_0",0.07
"Limbic_L_t_0","Motor_R_t_0",0.23
"Limbic_L_t_0","Occipital_L_t_0",0.27
"Limbic_L_t_0","Occipital_R_t_0",0.49
"Limbic_L_t_0","Parietal_L_t_0",0.07
"Limbic_L_t_0","Parietal_R_t_0",0.25
"Limbic_L_t_0","Temporal_L_t_0",0.04
"Limbic_L_t_0","Temporal_R_t_0",0.24
"Limbic_L_t_0","Thalamus_L_t_0",0.18
"Limbic_L_t_0","Thalamus_R_t_0",0.36
"Limbic_L_t_0","Vermis_t_0",0.51
"Limbic_L_t_1","BasalGanglia_L_t_0",0.02
"Limbic_L_t_1","BasalGanglia_L_t_1",0.38
"Limbic_L_t_1","BasalGanglia_R_t_0",0.01
"Limbic_L_t_1","BasalGanglia_R_t_1",0.6
"Limbic_L_t_1","Cerebellum_L_t_1",0.27
"Limbic_L_t_1","Cerebellum_R_t_0",0.01
"Limbic_L_t_1","Cerebellum_R_t_1",0.4
"Limbic_L_t_1","Cingulate_L_t_0",0.01
"Limbic_L_t_1","Cingulate_R_t_0",0.02
"Limbic_L_t_1","Cingulate_R_t_1",0.01
"Limbic_L_t_1","DVARS_t_0",0.02
"Limbic_L_t_1","Frontal_L_t_1",0.1
"Limbic_L_t_1","Frontal_Orb_L_t_1",0.11
"Limbic_L_t_1","Frontal_Orb_R_t_1",0.45
"Limbic_L_t_1","Frontal_R_t_0",0.04
"Limbic_L_t_1","Frontal_R_t_1",0.34
"Limbic_L_t_1","Insula_L_t_1",0.07
"Limbic_L_t_1","Insula_R_t_0",0.02
"Limbic_L_t_1","Insula_R_t_1",0.03
"Limbic_L_t_1","Limbic_L_t_0",1
"Limbic_L_t_1","Limbic_R_t_1",0.8
"Limbic_L_t_1","Motor_L_t_0",0.02
"Limbic_L_t_1","Motor_L_t_1",0.07
"Limbic_L_t_1","Motor_R_t_0",0.01
"Limbic_L_t_1","Motor_R_t_1",0.23
"Limbic_L_t_1","Occipital_L_t_1",0.27
"Limbic_L_t_1","Occipital_R_t_0",0.02
"Limbic_L_t_1","Occipital_R_t_1",0.49
"Limbic_L_t_1","Parietal_L_t_0",0.02
"Limbic_L_t_1","Parietal_L_t_1",0.07
"Limbic_L_t_1","Parietal_R_t_0",0.02
"Limbic_L_t_1","Parietal_R_t_1",0.25
"Limbic_L_t_1","Temporal_L_t_0",0.02
"Limbic_L_t_1","Temporal_L_t_1",0.04
"Limbic_L_t_1","Temporal_R_t_1",0.24
"Limbic_L_t_1","Thalamus_L_t_0",0.02
"Limbic_L_t_1","Thalamus_L_t_1",0.18
"Limbic_L_t_1","Thalamus_R_t_0",0.02
"Limbic_L_t_1","Thalamus_R_t_1",0.36
"Limbic_L_t_1","Vermis_t_1",0.51
"Limbic_R_t_0","BasalGanglia_L_t_0",0.13
"Limbic_R_t_0","BasalGanglia_R_t_0",0.45
"Limbic_R_t_0","Cerebellum_L_t_0",0.17
"Limbic_R_t_0","Cerebellum_R_t_0",0.21
"Limbic_R_t_0","Cingulate_L_t_0",0.01
"Limbic_R_t_0","Cingulate_R_t_0",0.01
"Limbic_R_t_0","DVARS_t_0",0.03
"Limbic_R_t_0","Frontal_L_t_0",0.07
"Limbic_R_t_0","Frontal_Orb_L_t_0",0.09
"Limbic_R_t_0","Frontal_Orb_R_t_0",0.32
"Limbic_R_t_0","Frontal_R_t_0",0.31
"Limbic_R_t_0","Insula_L_t_0",0.06
"Limbic_R_t_0","Insula_R_t_0",0.03
"Limbic_R_t_0","Limbic_L_t_0",0.2
"Limbic_R_t_0","Motor_L_t_0",0.06
"Limbic_R_t_0","Motor_R_t_0",0.19
"Limbic_R_t_0","Occipital_L_t_0",0.27
"Limbic_R_t_0","Occipital_R_t_0",0.44
"Limbic_R_t_0","Parietal_L_t_0",0.05
"Limbic_R_t_0","Parietal_R_t_0",0.31
"Limbic_R_t_0","Temporal_L_t_0",0.07
"Limbic_R_t_0","Temporal_R_t_0",0.09
"Limbic_R_t_0","Thalamus_L_t_0",0.13
"Limbic_R_t_0","Thalamus_R_t_0",0.41
